,Date,Ticker,Client,Amount,Issue,Specific_Issue
193,2022-08-31,TSLA,TESLA INC.,0.0,"Tariff (miscellaneous tariff bills) 
 Taxation/Internal Revenue Code 
 Automotive Industry","Infrastructure; Surface Transportation Reauthorization, Highway Trust Fund and charging infrastructure Solar permitting Autonomous vehicle policies Light Duty Vehicle GHG & CAFE Standards CAFE Civil Penalty Regulations Advanced Battery Supply Chain; Domestic Advanced Battery Manufacturing and E.O.14107 Renewable fuel standard and light duty vehicle greenhouse gas emissions rules EV charging, Fuel economy, and autonomy Energy, building code, permitting and critical mineral policies Infrastructure Investment and Jobs Act National Electric Vehicle Initiative (NEVI) General corporate tax policy Section 301 tariffs and other trade policy 
 Infrastructure; Surface Transportation Reauthorization, Highway Trust Fund and charging infrastructure Solar permitting Autonomous vehicle policies Light Duty Vehicle GHG & CAFE Standards CAFE Civil Penalty Regulations Advanced Battery Supply Chain; Domestic Advanced Battery Manufacturing and E.O.14107 Renewable fuel standard and light duty vehicle greenhouse gas emissions rules EV charging, Fuel economy, and autonomy Energy, building code, permitting and critical mineral policies Infrastructure Investment and Jobs Act National Electric Vehicle Initiative (NEVI) General corporate tax policy Section 301 tariffs and other trade policy 
 Infrastructure; Surface Transportation Reauthorization, Highway Trust Fund and charging infrastructure Solar permitting Autonomous vehicle policies Light Duty Vehicle GHG & CAFE Standards CAFE Civil Penalty Regulations Advanced Battery Supply Chain; Domestic Advanced Battery Manufacturing and E.O.14107 Renewable fuel standard and light duty vehicle greenhouse gas emissions rules EV charging, Fuel economy, and autonomy Energy, building code, permitting and critical mineral policies Infrastructure Investment and Jobs Act National Electric Vehicle Initiative (NEVI) General corporate tax policy Section 301 tariffs and other trade policy"
194,2022-08-30,MAXR,MAXAR TECHNOLOGIES,0.0,Taxation/Internal Revenue Code,Research and development expense deductibility and related issues; corporate tax issues.
195,2022-08-30,GM,GENERAL MOTORS,0.0,,
196,2022-08-30,CEG,CONSTELLATION ENERGY,0.0,,
197,2022-08-30,ETR,ENTERGY NEW ORLEANS INC.,0.0,,
198,2022-08-30,NRG,NRG ENERGY INC.,5000.0,,
199,2022-08-30,EXPR,INTERNATIONAL BROTHERHOOD OF TEAMSTERS / AIRLINE EXPRESS DELIVERY DIVISIONS,0.0,,
200,2022-08-30,MMM,3M,30000.0,"Science/Technology 
 Consumer Issues/Safety/Products 
 Chemicals/Chemical Industry 
 Budget/Appropriations","S. 1260 - Endless Frontier Act / U.S. Innovation and Competition Act of 2021; H.R. 4521 - America COMPETES Act of 2022. 
 PPE issues, generally, no specific legislation; Efforts to combat counterfeits and price gouging during COVID. 
 Hydrochlorofluorocarbons and perfluorinated chemicals issues, related proposals, generally; H.R. 2467 - PFAS Action Act of 2021. 
 Interior, Environment and Related Agencies Appropriations; Energy and Water Development and Related Agencies Appropriations; Infrastructure spending."
201,2022-08-29,DV,DOUBLEVERIFY INC.,0.0,Media (information/publishing),Issues related to digital media and technology
202,2022-08-29,GOOGL,GOOGLE CLIENT SERVICES LLC,0.0,"Labor Issues/Antitrust/Workplace 
 Consumer Issues/Safety/Products","Openness and competition in online services and devices; Privacy and data security issues 
 Openness and competition in online services and devices; Privacy and data security issues"
203,2022-08-29,NFG,NATIONAL FUEL GAS COMPANY,0.0,"Energy/Nuclear 
 Fuel/Gas/Oil 
 Utilities","LIHEAP; PIPELINE PERMITTING REFORM; CLIMATE CHANGE; ENERGY POLICY; PIPELINE SECURITY & CYBERSECURITY; LOW CARBON FUELS 
 LIHEAP; PIPELINE PERMITTING REFORM; CLIMATE CHANGE; ENERGY POLICY; PIPELINE SECURITY & CYBERSECURITY; LOW CARBON FUELS 
 LIHEAP; PIPELINE PERMITTING REFORM; CLIMATE CHANGE; ENERGY POLICY; PIPELINE SECURITY & CYBERSECURITY; LOW CARBON FUELS"
204,2022-08-29,LHDX,LUCIRA HEALTH,30000.0,Health Issues,federal policies around COVID testing
205,2022-08-29,MD,MEDNAX NATIONAL MEDICAL GROUP,50000.0,"Medicare/Medicaid 
 Health Issues","Implementation of the Public Health and Social Services Emergency Fund in H.R. 748. 
 Surprise billing reform, including S. 1895, the Lower Health Care Costs Act, H.R. 3630, the No Surprises Act, H.R. 5826, the Consumer Protections Against Surprise Medical Bills Act, and H.R. 5800, the Ban Surprise Bills Act. S. 3559/H.R. 6365, the Immediate Relief for Rural Facilities and Providers Act of 2020. Insurance contract issues in the private market."
206,2022-08-29,GOOGL,GOOGLE CLIENT SERVICES LLC,0.0,Consumer Issues/Safety/Products,Issues related to consumer data and privacy legislation
207,2022-08-29,ESLT,"ELBIT SYSTEMS OF AMERICA, LLC",20000.0,"Defense 
 Budget/Appropriations","DoD policy issues to respect to Elbit product lines. 
 DoD funding issues to respect to Elbit product lines."
208,2022-08-29,ESLT,"ELBIT SYSTEMS OF AMERICA, LLC",20000.0,"Defense 
 Budget/Appropriations","DoD policy issues to respect to Elbit product lines. 
 DoD funding issues to respect to Elbit product lines."
209,2022-08-29,ESLT,"ELBIT SYSTEMS OF AMERICA, LLC",20000.0,"Defense 
 Budget/Appropriations","DoD policy issues to respect to Elbit product lines. 
 DoD funding issues to respect to Elbit product lines."
210,2022-08-26,CHGG,"CHEGG, INC",10000.0,Education,"H.R. 7309, Workforce Innovation and Opportunity Act of 2022 S. 1260, United States Innovation and Competition Act of 2021 H.R. 4521, America COMPETES Act of 2022"
211,2022-08-26,SMG,THE SCOTTS MIRACLE-GRO COMPANY,0.0,,
212,2022-08-26,ICPT,INTERCEPT PHARMACEUTICALS,20000.0,Health Issues,FDA Issues
213,2022-08-25,HLI,"HOULIHAN LOKEY CAPITAL, INC",0.0,,
214,2022-08-25,F,FORD MOTOR COMPANY,0.0,,
215,2022-08-25,UNH,UNITEDHEALTH GROUP,0.0,,
216,2022-08-25,FDX,FEDEX CORPORATION,2400000.0,"Government Issues 
 Health Issues 
 Defense 
 Agriculture 
 Telecommunications 
 Retirement 
 Computer Industry 
 Transportation 
 Aviation/Airlines/Airports 
 Budget/Appropriations 
 Trade (domestic/foreign) 
 Postal 
 Taxation/Internal Revenue Code","Legislative monitoring of federal contracting H.R. 7185, Federal Contracting for Peace and Security Act H.R. 7991/S.4364, KREMLIN Act 
 CDC/HHS Facial Covering Requirement and Mandates (COVID-19) 
 National Defense Authorization Act for Fiscal Year 2023 
 S. 1251/H.R. 2820, Growing Climate Solutions Act Department of Agriculture Invasive Species Regulations 
 Monitoring of the implementation of Section 889 of the Fiscal Year 2019 National Defense Authorization Act S. 2166, GPS and Satellite Communications Act of 2021 Legislation to Mandate Disclosure of Cybersecurity Incidents DOT/FAA Spectrum Interference Issues (Radio Altimeters and FCC Ligado Decision) 
 General monitoring of the implementation of the American Rescue Plan Act (P.L. 117-2) 
 Legislative monitoring regarding data privacy issues H.R. 8152, American Data Privacy and Protection Act 
 S. 659/H.R. 1375, Drive Safe Act H.R. 1289, Complete Streets Act Expansion of Truck Lengths AV policy Department of Transportation Hours of Service Regulation Department of Transportation Speed-Limiters Regulation Department of Transportation Small CMV Regulation S. 420/H.R. 842, Protecting the Right to Organize Act of 2021 Department of Labor Independent Contractor Rule Department of Labor Joint-Employer Rule National Labor Relations Board Independent Contractor Rule EO 14042, Vaccine Mandate for Federal Contractors Monitoring of Supply Chain issues and related legislation H.R. 6567/S. 3556, LICENSE Act H.R. 6571/S. 4298, TSA Security Threat Assessment Application Modernization Act Highway Accident Litigation Fairness Act 
 Legislative monitoring on aviation security and safety issues. H.R. 4075, Safe Skies Act S. 1608/H.R. 741, Sustainable Aviation Fuel Act H.R. 4598, Cargo Flight Deck Security Act of 2021 
 Legislative monitoring of FY2023 appropriations Transportation and Housing and Urban Development Appropriations Bill, FY 2023 
 Trade Promotion Authority Customs Business Fairness Act H.R. 3095, Fair and Open Skies Act H.R. 5374, The Stopping Harmful Offers on Platforms by Screening Against Fakes in E-commerce Act (The SHOP SAFE Act) S. 1260, United States Innovation and Competition Act of 2021 HR 4521, America COMPETES Act of 2022 S. 4355, Clean Competition Act 
 Legislative monitoring of postal reform H.R. 6852, Porch Pirates Act of 2022 
 Legislative and regulatory monitoring related to corporate and international tax issues, including issues relating to the Tax Cuts and Jobs Act. S. 147/H.R. 696, CARES Windfall for the Wealthiest Repeal Act MD/HD EV tax credit S. 975, EV Charging tax credit H.R. 698, EV CHARGE Act S. 1791, FAST Electricity Act H.R. 848, GREEN Act S.1608/H.R. 741, Sustainable Aviation Fuel Act S.2680/H.R. 4940, Real Corporate Profits Tax Act H.R. 5376, Build Back Better Act"
217,2022-08-25,KFRC,NTECH WORKFORCE,0.0,Veterans,Job Training Initiatives
218,2022-08-25,PCG,PG&E,0.0,,
219,2022-08-25,ALC,"FALCON ENERGY STORAGE HOLDINGS CEI, LLC",0.0,,
220,2022-08-25,ALB,ALBEMARLE CORPORATION,25000.0,"Natural Resources 
 Consumer Issues/Safety/Products 
 Automotive Industry 
 Trade (domestic/foreign) 
 Energy/Nuclear 
 Tariff (miscellaneous tariff bills)","Mining issues 
 CPSC Legislation related to consumer electronics 
 CLimate Chcange,DOE Budget 
 US Chile Tax Treaty 
 climate change legislation; DOE grants; DOE funding; DOD funding 
 MTB, 301 Tariffs"
221,2022-08-25,MEG,MONTROSE ENVIRONMENTAL INC.,0.0,"Animals 
 Environment/Superfund","outreach and support of environmental services 
 outreach and support of environmental services"
222,2022-08-25,GOOGL,GOOGLE CLIENT SERVICES LLC (FKA GOOGLE),10000.0,Education,Advocated for specific funding of computer science education. H.R. 3602 H.R. 4521 S. 1394 S. 1260
223,2022-08-25,CBT,KERBEY HARRINGTON PINKARD LLP ON BEHALF OF CABOT CORPORATION,0.0,Manufacturing,Issues related to the manufacturing of electric batteries and components.
224,2022-08-25,NVST,ENVISTA HOLDINGS CORPORATION,40000.0,,
225,2022-08-25,SO,SOUTHERN SHRIMP ALLIANCE,20000.0,"Food Industry (safety, labeling, etc.) 
 Trade (domestic/foreign) 
 Marine/Maritime/Boating/Fisheries","Legislation to address labeling fraud in the US and global seafood supply chain HR 3075, S 1260 
 Legislation to combat IUU fishing, forced labor and fraud in the global seafood supply chain HR 3075, S 1260, HR 4521 
 Federal legislative and regulatory activities pertaining to the conservation, management and research of US shrimp fisheries and bycatch. FY22 funding for shrimp fishing effort research. Legislation to provide more H-2B visas for shrimp fishing vessels and processors HR 3897. HR4690- Magnuson-Stevens Act reauthorization. Legislation to provide compensation to fishermen for impacts from offshore wind energy development."
226,2022-08-24,MMS,MAXIMUS,15000.0,"Labor Issues/Antitrust/Workplace 
 Government Issues","Labor 
 Labor Issues"
227,2022-08-24,MMS,MAXIMUS,15000.0,"Labor Issues/Antitrust/Workplace 
 Government Issues","Labor 
 Labor Issues"
228,2022-08-24,PLNT,PLANET FITNESS CORPORATE OFFICE,25000.0,Health Issues,Health
229,2022-08-24,PLNT,PLANET FITNESS CORPORATE OFFICE,25000.0,Health Issues,Health
230,2022-08-24,LRN,K12 INC.,5000.0,Budget/Appropriations,Higher Education Budget
231,2022-08-24,NEOG,NEOGENOMICS LABORATORIES,60000.0,Medical/Disease Research/Clinical Labs,"Verifying Accurate Leading-edge IVCT Development Act of 2020, S. 3404"
232,2022-08-22,UPS,UPS (UNITED PARCEL SERVICE),1461000.0,"Health Issues 
 Trucking/Shipping 
 Homeland Security 
 Postal 
 Transportation 
 Retirement 
 Trade (domestic/foreign) 
 Taxation/Internal Revenue Code 
 Aviation/Airlines/Airports","H.R. 748 CARES Act, Implementation and coordination of vaccine response and funding allocations for states to respond to COVID-19. 
 FY 2021 Transportation Appropriations, increased funding for surface transportation programs in the U.S.; Commercial vehicle size and weight. Entry-level driver training rules. Hazardous material shipping requirements for dry ice (vaccine-related shipments). Commercial vehicle licensing requirements (pandemic-related transportation). 
 Oppose Administration efforts to remove the de minimis exemption on goods under $800 that are subject to 301 tariffs General customs modernization/trade facilitation policy to improve current regime. De minimis, customs parity regarding foreign posts, e-commerce polices. 
 H.R. 748, CARES Act, postal appropriations H.R. 6800 HEROES Act, postal appropriations S. 178 Delivering Immediate Relief to America's Families, Schools and Small Businesses Act, postal appropriations H.R. 7015 Postal Preservation Act, postal appropriations H.R. 6 / S. 2680 Package of bills that contained the STOP Act, postal appropriations Omnibus Spending Package, postal appropriations 
 Fiscal Year 2021 Transportation Appropriations: advocated for increased funding for surface transportation programs in the U.S. 
 Multiemployer Pension Plans H.R. 6800, Single Employer Pension Relief/Multiemployer Pension Provisions H.R. 748 CARES Act, MEPP Reform 
 Advocate for implementation of USMCA including greater enforcement of Chapter 7 and to protect the U.S. $800 de minimis level. Tariff policy, U.S.-EU trade, U.S.-UK trade, General Trade Policy. Oppose legislative resolutions to withdraw from the WTO while advocating for meaningful reforms. Advocating for diverse and inclusive trade policies. 
 Advocate for expiring tax provisions including the work opportunity tax credit and alternative fuel tax credit. Advocate for tax credits specific to sustainable aviation fuels (SAF). 
 Support efforts to address the impacts of the COVID-19 pandemic on the aviation industry and implementation of the CARES Act and priorities for potential additional relief legislation. Support vaccine logistics and distribution efforts. Oppose unnecessary and harmful amendments to apply flight and duty rules to cargo pilots. Assist UPS Flight Forward with Part 135 drone operations. Advance aviation policies that provide certainty and move our aviation system towards modernization, limits unnecessary regulations, allows the system to accommodate expected growth, and improves safety and fuel efficiency. Advocate to reverse the FCC order on Ligado."
